bin_label,date,avw,brightness,Rrs_346.0,Rrs_348.0,Rrs_351.0,Rrs_353.0,Rrs_356.0,Rrs_358.0,Rrs_361.0,Rrs_363.0,Rrs_366.0,Rrs_368.0,Rrs_371.0,Rrs_373.0,Rrs_375.0,Rrs_378.0,Rrs_380.0,Rrs_383.0,Rrs_385.0,Rrs_388.0,Rrs_390.0,Rrs_393.0,Rrs_395.0,Rrs_398.0,Rrs_400.0,Rrs_403.0,Rrs_405.0,Rrs_408.0,Rrs_410.0,Rrs_413.0,Rrs_415.0,Rrs_418.0,Rrs_420.0,Rrs_422.0,Rrs_425.0,Rrs_427.0,Rrs_430.0,Rrs_432.0,Rrs_435.0,Rrs_437.0,Rrs_440.0,Rrs_442.0,Rrs_445.0,Rrs_447.0,Rrs_450.0,Rrs_452.0,Rrs_455.0,Rrs_457.0,Rrs_460.0,Rrs_462.0,Rrs_465.0,Rrs_467.0,Rrs_470.0,Rrs_472.0,Rrs_475.0,Rrs_477.0,Rrs_480.0,Rrs_482.0,Rrs_485.0,Rrs_487.0,Rrs_490.0,Rrs_492.0,Rrs_495.0,Rrs_497.0,Rrs_500.0,Rrs_502.0,Rrs_505.0,Rrs_507.0,Rrs_510.0,Rrs_512.0,Rrs_515.0,Rrs_517.0,Rrs_520.0,Rrs_522.0,Rrs_525.0,Rrs_527.0,Rrs_530.0,Rrs_532.0,Rrs_535.0,Rrs_537.0,Rrs_540.0,Rrs_542.0,Rrs_545.0,Rrs_547.0,Rrs_550.0,Rrs_553.0,Rrs_555.0,Rrs_558.0,Rrs_560.0,Rrs_563.0,Rrs_565.0,Rrs_568.0,Rrs_570.0,Rrs_573.0,Rrs_575.0,Rrs_578.0,Rrs_580.0,Rrs_583.0,Rrs_586.0,Rrs_588.0,Rrs_613.0,Rrs_615.0,Rrs_618.0,Rrs_620.0,Rrs_623.0,Rrs_625.0,Rrs_627.0,Rrs_630.0,Rrs_632.0,Rrs_635.0,Rrs_637.0,Rrs_640.0,Rrs_641.0,Rrs_642.0,Rrs_643.0,Rrs_645.0,Rrs_646.0,Rrs_647.0,Rrs_648.0,Rrs_650.0,Rrs_651.0,Rrs_652.0,Rrs_653.0,Rrs_655.0,Rrs_656.0,Rrs_657.0,Rrs_658.0,Rrs_660.0,Rrs_661.0,Rrs_662.0,Rrs_663.0,Rrs_665.0,Rrs_666.0,Rrs_667.0,Rrs_668.0,Rrs_670.0,Rrs_671.0,Rrs_672.0,Rrs_673.0,Rrs_675.0,Rrs_676.0,Rrs_677.0,Rrs_678.0,Rrs_679.0,Rrs_681.0,Rrs_682.0,Rrs_683.0,Rrs_684.0,Rrs_686.0,Rrs_687.0,Rrs_688.0,Rrs_689.0,Rrs_691.0,Rrs_692.0,Rrs_693.0,Rrs_694.0,Rrs_696.0,Rrs_697.0,Rrs_698.0,Rrs_699.0,Rrs_701.0,Rrs_702.0,Rrs_703.0,Rrs_704.0,Rrs_706.0,Rrs_707.0,Rrs_708.0,Rrs_709.0,Rrs_711.0,Rrs_712.0,Rrs_713.0,Rrs_714.0,Rrs_717.0,Rrs_719.0
4.975-5.025,2024-06-01,532.1545722563812,0.71047974,-0.0011469992,-0.0010539987,-0.0009909989,-0.0008437489,-0.00057974923,-0.00045574922,-0.0004852484,-0.00037849974,-0.00027199928,-0.00019274931,-9.2999544e-05,4.7251116e-05,7.7001285e-05,5.3001568e-05,0.0001492505,0.00027474994,0.00031125033,0.0003802511,0.0004132511,0.00043275068,0.00057325093,0.0007682517,0.0007490008,0.00066700066,0.00066400087,0.000685751,0.00072375126,0.0007737507,0.0008270014,0.0008905004,0.0009365012,0.0009792512,0.0010357508,0.0010832506,0.0012527504,0.001415751,0.0014327499,0.0014640009,0.0015597511,0.0016552508,0.0017525014,0.0018705009,0.001931001,0.0019942508,0.0021082507,0.002193001,0.0022880007,0.002361251,0.002417001,0.0024915007,0.0025887508,0.002695751,0.0027852505,0.002876001,0.0029742508,0.0030242517,0.0030987505,0.0032320009,0.003300251,0.003344501,0.003420751,0.0034822505,0.003559501,0.003670001,0.0037632515,0.0037905006,0.003798501,0.0038130009,0.0038745012,0.003988501,0.0041067507,0.004189501,0.004283751,0.004375,0.0044510006,0.0044915015,0.0045480006,0.004595751,0.00464875,0.004682751,0.0047015008,0.004694751,0.0046837507,0.0046855006,0.004708251,0.0047357506,0.004767251,0.004774251,0.004770751,0.0047305007,0.004662001,0.0045537506,0.004416251,0.0042422507,0.0040437505,0.003813251,0.0035727508,0.0033085006,0.0014347513,0.0013995012,0.0013655014,0.0013250015,0.0012910007,0.0012585004,0.0012085005,0.0011722515,0.0011617509,0.0011540013,0.001135251,0.0011090012,0.0010977504,0.0010815007,0.0010680007,0.0010572504,0.0010465011,0.0010262504,0.0010062507,0.0009855004,0.0009657508,0.0009382507,0.0009150007,0.00088825077,0.0008575013,0.000821501,0.0007877508,0.0007492509,0.0007175007,0.00068675075,0.0006585014,0.00063975155,0.00062625157,0.0006140005,0.0006085015,0.00060625095,0.000604501,0.0006075003,0.0006100009,0.0006117504,0.0006152508,0.00061725173,0.00062000053,0.000622001,0.00057175057,0.0005725003,0.00056800107,0.00053950073,0.00048775086,0.00042500114,0.0003755004,0.0003747507,0.00040425034,0.00044400105,0.00046450086,0.0004632501,0.0004502507,0.0004350003,0.00042325072,0.00041250093,0.00039700093,0.0003810008,0.0003655008,0.00034950068,0.0003345008,0.00031900126,0.00030300114,0.00028700056,0.00026750052,0.00025325082,0.00024075108,0.00022925017,0.00019925088,0.00028900057
4.975-5.025,2024-06-09,531.9004073745741,0.77715886,-0.0006419989,-0.00047090818,-0.00038763575,-0.00023054467,3.8182192e-05,0.00012454628,6.4365224e-05,0.0001654564,0.0002941828,0.0004107285,0.0004967285,0.0005721826,0.00057945534,0.0005130917,0.0005881827,0.00075818296,0.0007800006,0.0008365461,0.0008550916,0.000876001,0.0010040012,0.0011800003,0.001143273,0.0010467276,0.0010338195,0.0010516376,0.001088728,0.0011272735,0.0011636368,0.0012187287,0.0012521825,0.0012887276,0.0013421825,0.0013805461,0.0015376373,0.0016967285,0.0017018189,0.001716182,0.001814364,0.0019092739,0.0019967281,0.0021060011,0.0021670917,0.0022327283,0.0023367284,0.002416364,0.0025074556,0.0025743647,0.0026185466,0.0026832735,0.0027698195,0.0028594548,0.0029443644,0.0030525466,0.0031576366,0.0032143644,0.0033023646,0.00343891,0.0034967286,0.0035270916,0.0036060014,0.0036601832,0.0037361828,0.0038487285,0.0039412733,0.003981638,0.004003819,0.0040172744,0.0040880004,0.004217092,0.004345637,0.0044230917,0.00451291,0.0046010916,0.0046741823,0.0047150925,0.004775274,0.004828728,0.0048810923,0.0049198195,0.0049409103,0.0049438193,0.004940001,0.004952001,0.0049807285,0.005021455,0.005063456,0.005079819,0.0050658192,0.0050249104,0.004959455,0.0048461827,0.0047058193,0.0045396374,0.004343456,0.0041085463,0.003862001,0.0035801826,0.0016365461,0.0015960011,0.0015560006,0.0015185458,0.0014803656,0.0014343645,0.001382546,0.0013500012,0.0013400008,0.0013250922,0.0013120008,0.0012867284,0.0012743645,0.0012545463,0.0012387284,0.0012263645,0.0012169101,0.0011954558,0.0011780012,0.0011543646,0.001133091,0.001103092,0.0010761832,0.001046183,0.001012182,0.00097254664,0.00093236467,0.0008936372,0.0008596368,0.00082763756,0.0007983646,0.0007774545,0.0007630922,0.0007516376,0.00074491074,0.000743274,0.00074418227,0.00074472855,0.0007481832,0.0007500008,0.0007525466,0.0007583648,0.0007658191,0.00077145477,0.00072527304,0.0007267283,0.0007163642,0.0006845458,0.00063236465,0.0005683648,0.0005180006,0.00051454623,0.0005390915,0.00057418237,0.000593455,0.0005916374,0.0005774559,0.000558547,0.0005421825,0.00052472745,0.00050381944,0.0004841824,0.00046272745,0.00044290957,0.00042454628,0.0004036369,0.0003832738,0.00036272814,0.00033818287,0.00031890956,0.00030400095,0.00029090996,0.00026400082,0.00035963682
4.975-5.025,2024-06-17,535.9912932735742,1.2762322,0.00077158445,0.0008688339,0.0009450841,0.0010819173,0.0013595008,0.0015049172,0.001462834,0.0015739169,0.0017091673,0.0018164171,0.0019058343,0.0020194175,0.0020136677,0.0019887509,0.0020948339,0.0022230006,0.0022609178,0.0023223346,0.0023690006,0.0023935838,0.002522918,0.0027345011,0.002719084,0.002617168,0.0025863345,0.0025949173,0.0026314177,0.0026694173,0.0027082507,0.0027572506,0.0027829178,0.0028112512,0.0028551675,0.0028933343,0.003048417,0.003196584,0.0031960842,0.0032092507,0.0033082508,0.0034065004,0.0034934178,0.0036246676,0.0037059179,0.0037774183,0.0038916683,0.003967668,0.0040562507,0.004117918,0.004157418,0.004211668,0.0043048337,0.0044193347,0.0045190845,0.0046331664,0.004746835,0.004807501,0.004892585,0.005042001,0.005109585,0.005153584,0.0052499175,0.0053259186,0.005427334,0.0055630007,0.0056935004,0.005766917,0.0058225016,0.0058857505,0.006003251,0.006163833,0.0063266666,0.0064427513,0.0065621673,0.0066817515,0.006777501,0.0068435,0.0069177505,0.0069896677,0.007058835,0.007111084,0.007157918,0.0071842507,0.0072084167,0.0072490834,0.0073078335,0.0073770843,0.0074490844,0.0074840854,0.007480834,0.007437167,0.007353667,0.0072216666,0.0070648342,0.006876666,0.006660084,0.006383417,0.006078083,0.0057099178,0.0031879174,0.0031430006,0.003093751,0.0030370008,0.002986418,0.0029200844,0.0028272506,0.0027804177,0.002789417,0.0027775841,0.002755667,0.0027201679,0.0027013344,0.002673667,0.0026422509,0.0026134176,0.0025871673,0.0025540844,0.0025293338,0.002506918,0.0024863344,0.0024482508,0.0024092505,0.0023599172,0.0023002506,0.0022269173,0.0021625008,0.0021010845,0.0020505015,0.0020050842,0.001961001,0.001927834,0.0019054175,0.0018821674,0.0018662506,0.0018595007,0.0018574176,0.0018580006,0.0018643341,0.0018718342,0.0018777511,0.0018847506,0.0018925004,0.0018980005,0.0018388344,0.001843667,0.0018276676,0.0017595008,0.0016434182,0.001495834,0.0013875839,0.001371334,0.0014171676,0.0014939179,0.0015444178,0.0015673343,0.0015615841,0.001534584,0.001495584,0.0014515842,0.0014000008,0.0013494176,0.0013007511,0.0012499181,0.0012011674,0.0011501679,0.0010999176,0.0010515009,0.0010001678,0.0009538342,0.0009017512,0.0008503341,0.000762584,0.0008824177
4.975-5.025,2024-06-25,540.7107712834836,1.2274069,0.0019644292,0.0019724292,0.001967001,0.002070572,0.0023132868,0.0023818577,0.002270144,0.0023544298,0.002445001,0.0025055725,0.0025605715,0.0026320014,0.0026041437,0.0025431435,0.0026057146,0.0026944291,0.0026722865,0.002691143,0.0027100013,0.0027080006,0.0027782863,0.00292243,0.0028802864,0.0027641435,0.0027048583,0.002683858,0.0026844295,0.0026855723,0.0027022865,0.0027377154,0.0027428581,0.0027402865,0.0027554298,0.00277543,0.0029112867,0.003026858,0.0029948577,0.0029858572,0.0030624296,0.0031378581,0.003211001,0.003329715,0.0033978582,0.0034564293,0.003566144,0.0036398578,0.003716286,0.0037714299,0.0038108577,0.0038662862,0.003952286,0.004058572,0.004150001,0.0042487155,0.004341858,0.004381001,0.0044457153,0.0045647146,0.004607287,0.004636144,0.0047170008,0.004780001,0.0048757154,0.0050220005,0.005157144,0.005236144,0.005300287,0.0053792866,0.0055110017,0.005680859,0.005847715,0.005965286,0.0060882866,0.006210715,0.0063050007,0.006362286,0.00642943,0.0064935717,0.0065562865,0.0066004293,0.0066244295,0.0066318577,0.006631429,0.0066411444,0.006671287,0.0067017158,0.006735287,0.006741429,0.0067172865,0.006679715,0.0066254293,0.006542287,0.006461001,0.0063575725,0.006233429,0.006063572,0.0058554295,0.005586286,0.00332743,0.0032757153,0.0032264292,0.0031721431,0.0031224298,0.0030700008,0.002995144,0.002959429,0.0029771433,0.002981143,0.0029818579,0.0029744299,0.0029728578,0.002965858,0.0029572865,0.0029468578,0.002936572,0.0029131437,0.0028927152,0.0028740005,0.002855144,0.002819001,0.002786001,0.0027414297,0.0026780006,0.002601572,0.0025252865,0.0024502866,0.0023888578,0.002328715,0.002273144,0.002225286,0.002189001,0.0021542867,0.0021265727,0.002112001,0.0021001438,0.002091143,0.0020907156,0.0020887158,0.00209243,0.0020965724,0.0021048584,0.0021168576,0.0020694297,0.0020845716,0.002084429,0.0020421438,0.0019572866,0.0018465724,0.0017691439,0.0017730014,0.0018250013,0.0018972869,0.0019357149,0.0019467146,0.0019364295,0.0019128578,0.0018818583,0.0018381433,0.0017844298,0.0017294296,0.0016771441,0.0016247152,0.0015721439,0.001518572,0.0014594299,0.0013977148,0.0013342866,0.0012728582,0.0012111434,0.0011482864,0.001001287,0.001026144
4.975-5.025,2024-07-03,529.0701808979229,1.1267204,0.0018895008,0.0019010011,0.0018935011,0.0019780006,0.0021918342,0.0022888335,0.0021668344,0.0022020012,0.0022835007,0.0023903346,0.002465668,0.002529501,0.0025058342,0.0024161676,0.0024603345,0.002565001,0.002559335,0.0025785007,0.0025911669,0.0025923345,0.002672834,0.0028406677,0.003123001,0.0026873343,0.0026435012,0.0026106674,0.0026178344,0.0026390012,0.0026533345,0.0026761682,0.0026865012,0.0027001668,0.0027241677,0.0027360015,0.0028763332,0.0030125007,0.002986667,0.0029896677,0.0030726672,0.0031468337,0.0032170014,0.003331001,0.0034023344,0.0034603346,0.0035646677,0.0036411677,0.0037105011,0.0037506677,0.0037881674,0.0038458342,0.0039251675,0.004025334,0.0041146674,0.004220835,0.004329334,0.004379667,0.004457668,0.0045961677,0.004653667,0.004688501,0.004770001,0.004832834,0.0049205013,0.005050001,0.005166334,0.005233334,0.0052851676,0.005340668,0.0054486673,0.005597834,0.005753834,0.0058736675,0.0059901676,0.006107001,0.006199001,0.006258668,0.0063235,0.0063873343,0.006452001,0.006496334,0.0065391674,0.006554667,0.006571334,0.0066086673,0.0066670007,0.006736167,0.0068061673,0.0068458333,0.0068451683,0.006797334,0.0067141675,0.006591001,0.0064416677,0.006255334,0.0060356674,0.005759167,0.0054480005,0.0050818347,0.002502501,0.0024601675,0.0024098346,0.0023570014,0.0023065007,0.0022455014,0.0021625014,0.0021160005,0.0021158338,0.0021070007,0.0020830014,0.002044001,0.0020253342,0.0020046672,0.0019790009,0.0019515011,0.0019281674,0.0018936675,0.001867001,0.0018436676,0.0018198341,0.0017841669,0.0017460011,0.0016988342,0.0016428338,0.0015760012,0.0015150005,0.0014613342,0.0014153343,0.0013731675,0.0013360012,0.0013046678,0.0012856672,0.0012683341,0.0012595014,0.0012573345,0.0012571672,0.0012616673,0.0012655007,0.0012740009,0.0012821682,0.0012895009,0.0012975013,0.0013030004,0.0012458339,0.0012481678,0.0012341676,0.0011791674,0.0010851672,0.0009610004,0.000866668,0.00084550056,0.0008740009,0.00093533314,0.0009766677,0.0009893343,0.00097433414,0.0009418335,0.00090266764,0.00086600176,0.0008270005,0.0007883341,0.00074716815,0.00070633396,0.00066466845,0.00062233396,0.0005821676,0.0005431675,0.0005028341,0.00046833386,0.00043650126,0.00041033482,0.00039433377,0.00055033405
4.975-5.025,2024-07-11,524.5182113641356,0.68296045,-0.0012619989,-0.0010909988,-0.00094133243,-0.00070416584,-0.00038783252,-0.00021899957,-0.00023166556,-8.183283e-05,9.100108e-05,0.0002395017,0.00036400152,0.00049866736,0.0005338341,0.0005340005,0.0006608339,0.0008001672,0.0008313339,0.00090300076,0.0009648337,0.0009995006,0.0011370005,0.0013461681,0.0015486678,0.0012528343,0.0012321674,0.0012391672,0.0012648338,0.0013051672,0.0013431677,0.0013928339,0.0014170004,0.0014326675,0.0014706679,0.0015020007,0.0016511675,0.0017918339,0.0017733341,0.001770334,0.0018521674,0.0019290006,0.0019913341,0.0020983343,0.002159168,0.0022023336,0.0022926673,0.0023575013,0.0024248343,0.0024690004,0.0024915005,0.0025313338,0.0026016675,0.0026831673,0.002749001,0.0028311668,0.002905335,0.0029290009,0.0029786678,0.0030888345,0.0031255009,0.0031440007,0.0032018346,0.003241834,0.0032985013,0.003386501,0.0034578338,0.0034805012,0.0034916678,0.0035080006,0.0035733338,0.003681667,0.0037903339,0.0038553344,0.003930501,0.0040131677,0.004077,0.0041105007,0.004157168,0.0042035007,0.004245167,0.0042725005,0.0042975014,0.0043053343,0.0043083346,0.0043268343,0.004361168,0.0043983343,0.0044441675,0.004459168,0.004440168,0.0043898346,0.0043101674,0.004189668,0.0040453346,0.0038705003,0.0036760007,0.0034455005,0.0031961685,0.0029246674,0.0012586672,0.0012301676,0.0012008346,0.001163501,0.0011316674,0.0010900007,0.0010268338,0.0009965008,0.0010056678,0.0010011677,0.0009931674,0.00097050023,0.0009593346,0.00094016735,0.0009213348,0.00090383395,0.0008915008,0.0008723342,0.0008608342,0.00085100095,0.0008405012,0.000817668,0.0007985011,0.0007746673,0.00074500096,0.0007095008,0.0006788342,0.00064783386,0.00062183355,0.00059800065,0.00057600037,0.00056016695,0.0005540003,0.0005481678,0.00054550107,0.00054866757,0.00055283494,0.0005598345,0.0005698344,0.0005775004,0.00058450084,0.0005893341,0.00059650093,0.0006021674,0.0005458345,0.00054983393,0.00053550117,0.00048350077,0.00039550164,0.00028616717,0.0002060008,0.00020033431,0.00023966748,0.00030716788,0.0003570011,0.00038466728,0.00038933413,0.00037733404,0.00035733418,0.00033866768,0.00031533372,0.0002953345,0.0002771678,0.00025466798,0.00023533404,0.0002155006,0.00019650006,0.00018183484,0.00016283337,0.00014983397,0.00013216771,0.00011816714,0.00011966812,0.0003133345
4.975-5.025,2024-07-19,534.4941856675104,0.75963926,-0.0028013322,-0.0025919995,-0.0023864438,-0.0021035548,-0.0017582215,-0.0015431105,-0.0014679986,-0.0012699994,-0.0010713326,-0.0008553329,-0.00064555515,-0.00044799887,-0.00034111034,-0.00027888722,-0.000101332866,9.333342e-05,0.0001828894,0.00030088922,0.0004055562,0.0004831122,0.0006613334,0.0009166673,0.00095355674,0.0008986683,0.00090777833,0.00094400096,0.001003556,0.0010646672,0.0011340007,0.0012146673,0.0012631118,0.0013040011,0.0013606673,0.0014113345,0.0015773347,0.0017411113,0.0017453337,0.0017628901,0.0018633351,0.0019564454,0.0020393336,0.002161557,0.002231557,0.0022973348,0.0024057785,0.002490445,0.0025766667,0.0026384455,0.0026791121,0.0027388898,0.0028317785,0.002928446,0.0030106679,0.0031035563,0.0031780014,0.0031955566,0.003240445,0.003355113,0.0033955565,0.003408223,0.0034726681,0.0035128896,0.0035724444,0.003676001,0.0037577786,0.0037786672,0.0037826682,0.003789557,0.0038488896,0.0039588893,0.0040711123,0.0041413344,0.0042204456,0.0043033333,0.004367556,0.004403779,0.004451113,0.0044991127,0.004548668,0.0045808894,0.0045977784,0.0046000006,0.004596668,0.0046024453,0.004625112,0.0046544457,0.004692889,0.0047040014,0.0046842233,0.0046384456,0.004570667,0.004463779,0.0043288893,0.004172223,0.0039968896,0.0037864456,0.003564667,0.0033235566,0.0017333342,0.0017013343,0.0016706677,0.0016360001,0.0016053348,0.0015671112,0.0015135561,0.0014864459,0.0014948887,0.0014895569,0.0014791111,0.0014593353,0.0014502225,0.0014342223,0.001418668,0.0014046667,0.0013902229,0.0013662233,0.0013466676,0.0013291123,0.001314445,0.0012880013,0.001262668,0.001232223,0.0011971117,0.0011508899,0.0011115567,0.0010700007,0.0010313338,0.0009966684,0.0009635563,0.0009375566,0.00091889006,0.0009017785,0.000889334,0.00088288967,0.0008782231,0.00087444566,0.000876223,0.0008757785,0.0008788891,0.0008820018,0.0008837796,0.0008891113,0.0008348901,0.00083844573,0.0008346683,0.00079800066,0.0007362233,0.00065600045,0.0005975568,0.00060355704,0.00064555556,0.00070466765,0.000741334,0.00075555634,0.0007502238,0.00073755614,0.00072266784,0.0007053349,0.0006824455,0.00066066784,0.00064022304,0.00061622425,0.0005917789,0.0005664457,0.00053911074,0.0005124447,0.00048333366,0.00045666678,0.00042955703,0.00040333427,0.00034377765,0.00044533404
4.975-5.025,2024-07-27,521.044550926317,0.56904185,-0.0028614611,-0.0026797685,-0.0025342298,-0.0022903068,-0.0019614608,-0.0017723837,-0.0017023073,-0.0014896909,-0.0012525381,-0.0010324607,-0.0008429223,-0.00063846045,-0.0005223069,-0.0004925375,-0.0003378453,-0.00013161465,-2.2537719e-05,8.9846835e-05,0.00017361644,0.00023984666,0.0004297704,0.0007033854,0.0007212315,0.0006416162,0.0006474628,0.00068492413,0.00073677,0.00079415523,0.0008576929,0.00092269323,0.0009557701,0.0009903086,0.0010356932,0.0010730011,0.0012434623,0.0014046932,0.0013984623,0.0014020777,0.0014890006,0.0015690781,0.0016363857,0.0017566929,0.0018161543,0.0018576932,0.0019466927,0.0020163853,0.0020877703,0.0021296164,0.002146847,0.002183616,0.002253616,0.0023363852,0.002399462,0.0024824624,0.002566078,0.0025968472,0.0026482323,0.0027686162,0.0028030777,0.0028065392,0.0028658474,0.0028996938,0.0029536928,0.003048924,0.0031232312,0.0031400775,0.003146308,0.003157078,0.003218694,0.0033246933,0.003430154,0.0034909237,0.003562001,0.0036331548,0.0036834623,0.0037080783,0.0037475394,0.0037892316,0.0038313854,0.0038568468,0.0038741552,0.0038766162,0.003877385,0.003885539,0.003911232,0.003942693,0.003979847,0.0039914623,0.0039658467,0.003908001,0.003819309,0.0036874625,0.0035330786,0.0033589234,0.0031785385,0.0029701553,0.0027462319,0.0024996162,0.0009353856,0.00090469304,0.0008690777,0.0008244625,0.0007872314,0.00073577004,0.0006563857,0.0006212317,0.00064538565,0.0006530781,0.00064953975,0.0006289239,0.0006195394,0.0006006162,0.0005814631,0.00056607823,0.0005533856,0.0005333853,0.000522924,0.00051400106,0.0005079237,0.0004898473,0.0004747702,0.0004566931,0.00043130838,0.0004012318,0.00037677027,0.00035015494,0.00032707775,0.00030592427,0.00028630832,0.00027184704,0.00026607772,0.00026046226,0.00025715507,0.00026084727,0.00026707796,0.00027538522,0.0002850777,0.0002933851,0.00029946276,0.00030484723,0.00030969284,0.00031423167,0.00024884695,0.0002505394,0.00023246255,0.00016446254,4.8924667e-05,-9.2537644e-05,-0.00019353758,-0.00019638326,-0.00013307612,-3.2614775e-05,4.3000884e-05,8.8847315e-05,0.000103077924,9.5692965e-05,8.100113e-05,6.761588e-05,5.400095e-05,4.10782e-05,2.907761e-05,1.4538805e-05,1.2895236e-09,-1.3537705e-05,-2.5537294e-05,-3.215284e-05,-4.153756e-05,-4.553709e-05,-5.3383985e-05,-5.9383565e-05,-4.7460915e-05,0.000174001
4.975-5.025,2024-08-04,525.9773776234338,0.64107543,-0.0006959989,-0.0004932216,-0.00034655465,-0.00011255489,0.0001536674,0.00029688992,0.00032044534,0.00047100108,0.0006074452,0.0007254456,0.0008336676,0.00095200166,0.0009623344,0.0009180007,0.0010347787,0.001175667,0.0011863341,0.0012187785,0.001251445,0.0012796675,0.0014065566,0.0015911122,0.0015502224,0.0014400008,0.0013988898,0.0013908899,0.001409446,0.0014233341,0.0014386674,0.0014772227,0.0014884449,0.0014910009,0.0015042233,0.0015162227,0.0016503347,0.0017771125,0.001735556,0.0017131118,0.0017764457,0.0018270008,0.0018831117,0.00197289,0.002007001,0.0020305568,0.0020975561,0.0021528895,0.0022096678,0.0022440013,0.002258001,0.0022862235,0.0023447785,0.0024171125,0.0024723338,0.0025415563,0.0026090008,0.002626223,0.0026711116,0.0027745562,0.0027942231,0.0027953344,0.00284089,0.002867668,0.0029208893,0.0030034455,0.003071779,0.0030955563,0.003124445,0.0031566676,0.0032247787,0.0033335565,0.0034413342,0.0034996676,0.003562334,0.0036335562,0.0036934454,0.0037180008,0.0037514456,0.003785667,0.0038268897,0.003852446,0.003869445,0.003877668,0.0038884447,0.0039050009,0.003935223,0.0039752224,0.0040230015,0.0040427786,0.0040328894,0.0039872234,0.003917223,0.0038271116,0.003714223,0.003582112,0.0034414458,0.0032572227,0.003048112,0.0027984446,0.0012756679,0.001245112,0.0012121126,0.0011725572,0.0011375565,0.0010911115,0.0010315565,0.0010011119,0.0010106678,0.001014112,0.0010121124,0.0009956671,0.0009895568,0.00097511214,0.00095988973,0.0009442226,0.00092833367,0.0009052234,0.0008908895,0.00087800086,0.0008700012,0.0008495562,0.0008337785,0.0008137781,0.00078722276,0.0007546672,0.0007227783,0.00069411163,0.00066800084,0.000644112,0.0006242231,0.00060600106,0.00059888925,0.0005923346,0.00059066777,0.00059755624,0.00060644536,0.00061777874,0.000632223,0.00064555637,0.0006566677,0.0006693337,0.0006796678,0.0006883341,0.00064066733,0.0006477785,0.0006380011,0.0005992231,0.00053033396,0.00044022294,0.0003724454,0.00036144588,0.00038677867,0.000430223,0.00045911243,0.00046977855,0.00046344555,0.00044800094,0.0004265563,0.0004045564,0.00038222328,0.00036222363,0.00034244504,0.0003233341,0.00030166717,0.00028077845,0.00026177842,0.00024433373,0.00022477843,0.00020977917,0.00019233447,0.00017866782,0.00016400072,0.0003092225
4.975-5.025,2024-08-12,532.9341889181406,0.59230375,-0.0022325993,-0.0021391988,-0.0020121995,-0.0018507991,-0.0015713994,-0.0013627994,-0.0013245984,-0.001174999,-0.0009579986,-0.0007777989,-0.0006299984,-0.00043539927,-0.00034119896,-0.0003215991,-0.00016659983,-2.599135e-06,5.360097e-05,0.00014480017,0.00022300184,0.0002734013,0.0004328005,0.00065200066,0.0006522011,0.0005846005,0.00057720096,0.00060260075,0.0006506011,0.00070200115,0.0007534005,0.0008014001,0.0008250006,0.0008576017,0.00090160145,0.0009364009,0.0011104007,0.0012770001,0.0012682009,0.0012590013,0.0013470013,0.001435801,0.0014942012,0.0016102009,0.0016852006,0.0017318006,0.0018162013,0.0018700007,0.0019514009,0.002007601,0.002024401,0.0020594012,0.002120401,0.0022026002,0.0022818004,0.0023778006,0.0024610013,0.002481001,0.0025296002,0.0026452013,0.0026806002,0.0027016005,0.002765601,0.0028040018,0.0028664004,0.0029672005,0.0030464001,0.0030686012,0.0030962012,0.0031252007,0.003189601,0.0032994007,0.0034048005,0.0034686006,0.0035478002,0.0036238008,0.0036800015,0.0037078008,0.003743001,0.0037780013,0.003821001,0.0038460009,0.0038630005,0.0038644,0.003856001,0.0038650006,0.003894201,0.0039272006,0.0039684013,0.0039826008,0.003960001,0.0039128,0.003849401,0.0037578004,0.0036472012,0.0035084002,0.0033504018,0.003160001,0.0029283997,0.0026594005,0.0012046009,0.0011740003,0.0011370003,0.0011042006,0.0010782008,0.001045001,0.0010036014,0.0009794008,0.0009786006,0.00096500106,0.0009524006,0.00093200133,0.0009240013,0.00090640114,0.00089040026,0.0008778002,0.00086380093,0.00084280147,0.0008264009,0.00081360043,0.0008024011,0.00078580045,0.0007720012,0.00075499975,0.0007364005,0.0007098008,0.0006872006,0.0006602004,0.0006379999,0.00061540044,0.0005966,0.0005846005,0.000580401,0.0005764008,0.0005772013,0.0005832009,0.0005941998,0.00060240144,0.0006126009,0.00062280183,0.0006324012,0.00064360164,0.0006526004,0.0006614014,0.0006084017,0.0006090008,0.0005986009,0.00056800095,0.00051480124,0.00044640078,0.0003964003,0.000386801,0.00040100105,0.0004284013,0.00043900125,0.00043240114,0.00041760056,0.00039880164,0.00038240105,0.00036780088,0.00034820102,0.00033480153,0.00031840094,0.0003068011,0.00029340124,0.00027940012,0.00026580057,0.0002516009,0.00023680068,0.00022540093,0.00021500103,0.00020240135,0.00018000044,0.000306201
